"startNodeId","endNodeId","relationshipType","allProperties"
"18222","24281","HAS_GENRE","{}"
"18222","24078","HAS_GENRE","{}"
"18222","24280","HAS_GENRE","{}"
"18223","24180","HAS_GENRE","{}"
"18223","24343","HAS_GENRE","{}"
"18224","24232","HAS_GENRE","{}"
"18224","24201","HAS_GENRE","{}"
"18224","24116","HAS_GENRE","{}"
"18226","24116","HAS_GENRE","{}"
"18227","24556","HAS_GENRE","{}"
"18227","24426","HAS_GENRE","{}"
"18228","24360","HAS_GENRE","{}"
"18228","24426","HAS_GENRE","{}"
"18228","24525","HAS_GENRE","{}"
"18229","24220","HAS_GENRE","{}"
"18229","24576","HAS_GENRE","{}"
"18230","24116","HAS_GENRE","{}"
"18230","24349","HAS_GENRE","{}"
"18230","24581","HAS_GENRE","{}"
"18231","24571","HAS_GENRE","{}"
"18233","24576","HAS_GENRE","{}"
"18235","24052","HAS_GENRE","{}"
"18236","24114","HAS_GENRE","{}"
"18236","24581","HAS_GENRE","{}"
"18236","24522","HAS_GENRE","{}"
"18238","24358","HAS_GENRE","{}"
"18238","24349","HAS_GENRE","{}"
"18239","24165","HAS_GENRE","{}"
"18239","24426","HAS_GENRE","{}"
"18240","24051","HAS_GENRE","{}"
"18240","24522","HAS_GENRE","{}"
"18241","24541","HAS_GENRE","{}"
"18241","24381","HAS_GENRE","{}"
"18241","24522","HAS_GENRE","{}"
"18242","24391","HAS_GENRE","{}"
"18242","24162","HAS_GENRE","{}"
"18243","24627","HAS_GENRE","{}"
"18243","24524","HAS_GENRE","{}"
"18244","24349","HAS_GENRE","{}"
"18244","24326","HAS_GENRE","{}"
"18244","24526","HAS_GENRE","{}"
"18245","24526","HAS_GENRE","{}"
"18245","24114","HAS_GENRE","{}"
"18245","24632","HAS_GENRE","{}"
"18246","24631","HAS_GENRE","{}"
"18246","24639","HAS_GENRE","{}"
"18246","24401","HAS_GENRE","{}"
"18247","24391","HAS_GENRE","{}"
"18247","24162","HAS_GENRE","{}"
"18248","24426","HAS_GENRE","{}"
"18249","24738","HAS_GENRE","{}"
"18249","24152","HAS_GENRE","{}"
"18251","24653","HAS_GENRE","{}"
"18251","24654","HAS_GENRE","{}"
"18251","24630","HAS_GENRE","{}"
"18253","24360","HAS_GENRE","{}"
"18254","24360","HAS_GENRE","{}"
"18256","24259","HAS_GENRE","{}"
"18256","24057","HAS_GENRE","{}"
"18257","24349","HAS_GENRE","{}"
"18257","24358","HAS_GENRE","{}"
"18257","24581","HAS_GENRE","{}"
"18258","24189","HAS_GENRE","{}"
"18259","24232","HAS_GENRE","{}"
"18259","24116","HAS_GENRE","{}"
"18260","24535","HAS_GENRE","{}"
"18260","24269","HAS_GENRE","{}"
"18260","24581","HAS_GENRE","{}"
"18261","24201","HAS_GENRE","{}"
"18261","24353","HAS_GENRE","{}"
"18261","24232","HAS_GENRE","{}"
"18262","24738","HAS_GENRE","{}"
"18262","24203","HAS_GENRE","{}"
"18263","24308","HAS_GENRE","{}"
"18267","24232","HAS_GENRE","{}"
"18268","24116","HAS_GENRE","{}"
"18268","24451","HAS_GENRE","{}"
"18268","24189","HAS_GENRE","{}"
"18269","24326","HAS_GENRE","{}"
"18269","24240","HAS_GENRE","{}"
"18270","24632","HAS_GENRE","{}"
"18270","24526","HAS_GENRE","{}"
"18270","24581","HAS_GENRE","{}"
"18271","24336","HAS_GENRE","{}"
"18273","24380","HAS_GENRE","{}"
"18273","24262","HAS_GENRE","{}"
"18274","24386","HAS_GENRE","{}"
"18274","24639","HAS_GENRE","{}"
"18275","24161","HAS_GENRE","{}"
"18275","24174","HAS_GENRE","{}"
"18275","24623","HAS_GENRE","{}"
"18276","24123","HAS_GENRE","{}"
"18276","24132","HAS_GENRE","{}"
"18276","24401","HAS_GENRE","{}"
"18277","24689","HAS_GENRE","{}"
"18279","24515","HAS_GENRE","{}"
"18279","24581","HAS_GENRE","{}"
"18281","24625","HAS_GENRE","{}"
"18281","24522","HAS_GENRE","{}"
"18281","24271","HAS_GENRE","{}"
"18282","24349","HAS_GENRE","{}"
"18282","24358","HAS_GENRE","{}"
"18283","24351","HAS_GENRE","{}"
"18283","24358","HAS_GENRE","{}"
"18283","24560","HAS_GENRE","{}"
"18284","24123","HAS_GENRE","{}"
"18285","24220","HAS_GENRE","{}"
"18285","24576","HAS_GENRE","{}"
"18286","24360","HAS_GENRE","{}"
"18287","24324","HAS_GENRE","{}"
"18287","24326","HAS_GENRE","{}"
"18287","24358","HAS_GENRE","{}"
"18288","24245","HAS_GENRE","{}"
"18288","24280","HAS_GENRE","{}"
"18289","24165","HAS_GENRE","{}"
"18290","24524","HAS_GENRE","{}"
"18290","24269","HAS_GENRE","{}"
"18290","24056","HAS_GENRE","{}"
"18291","24447","HAS_GENRE","{}"
"18291","24339","HAS_GENRE","{}"
"18292","24245","HAS_GENRE","{}"
"18293","24052","HAS_GENRE","{}"
"18294","24692","HAS_GENRE","{}"
"18294","24265","HAS_GENRE","{}"
"18295","24203","HAS_GENRE","{}"
"18296","24203","HAS_GENRE","{}"
"18298","24401","HAS_GENRE","{}"
"18298","24259","HAS_GENRE","{}"
"18299","24116","HAS_GENRE","{}"
"18300","24474","HAS_GENRE","{}"
"18300","24265","HAS_GENRE","{}"
"18302","24569","HAS_GENRE","{}"
"18302","24534","HAS_GENRE","{}"
"18302","24054","HAS_GENRE","{}"
"18304","24367","HAS_GENRE","{}"
"18304","24203","HAS_GENRE","{}"
"18305","24654","HAS_GENRE","{}"
"18305","24316","HAS_GENRE","{}"
"18305","24349","HAS_GENRE","{}"
"18306","24240","HAS_GENRE","{}"
"18307","24576","HAS_GENRE","{}"
"18308","24123","HAS_GENRE","{}"
"18308","24259","HAS_GENRE","{}"
"18309","24564","HAS_GENRE","{}"
"18309","24401","HAS_GENRE","{}"
"18309","24581","HAS_GENRE","{}"
"18310","24500","HAS_GENRE","{}"
"18310","24526","HAS_GENRE","{}"
"18311","24220","HAS_GENRE","{}"
"18311","24576","HAS_GENRE","{}"
"18312","24220","HAS_GENRE","{}"
"18312","24576","HAS_GENRE","{}"
"18313","24639","HAS_GENRE","{}"
"18313","24631","HAS_GENRE","{}"
"18314","24645","HAS_GENRE","{}"
"18314","24349","HAS_GENRE","{}"
"18315","24169","HAS_GENRE","{}"
"18315","24116","HAS_GENRE","{}"
"18316","24415","HAS_GENRE","{}"
"18316","24132","HAS_GENRE","{}"
"18316","24631","HAS_GENRE","{}"
"18317","24360","HAS_GENRE","{}"
"18318","24360","HAS_GENRE","{}"
"18318","24310","HAS_GENRE","{}"
"18318","24049","HAS_GENRE","{}"
"18319","24116","HAS_GENRE","{}"
"18320","24243","HAS_GENRE","{}"
"18321","24566","HAS_GENRE","{}"
"18321","24259","HAS_GENRE","{}"
"18321","24639","HAS_GENRE","{}"
"18322","24426","HAS_GENRE","{}"
"18324","24267","HAS_GENRE","{}"
"18325","24632","HAS_GENRE","{}"
"18325","24526","HAS_GENRE","{}"
"18326","24360","HAS_GENRE","{}"
"18326","24259","HAS_GENRE","{}"
"18326","24576","HAS_GENRE","{}"
"18327","24115","HAS_GENRE","{}"
"18327","24692","HAS_GENRE","{}"
"18327","24266","HAS_GENRE","{}"
"18328","24401","HAS_GENRE","{}"
"18329","24161","HAS_GENRE","{}"
"18329","24328","HAS_GENRE","{}"
"18329","24195","HAS_GENRE","{}"
"18330","24200","HAS_GENRE","{}"
"18330","24522","HAS_GENRE","{}"
"18331","24526","HAS_GENRE","{}"
"18332","24203","HAS_GENRE","{}"
"18332","24300","HAS_GENRE","{}"
"18333","24475","HAS_GENRE","{}"
"18333","24057","HAS_GENRE","{}"
"18333","24265","HAS_GENRE","{}"
"18334","24534","HAS_GENRE","{}"
"18334","24054","HAS_GENRE","{}"
"18336","24116","HAS_GENRE","{}"
"18337","24189","HAS_GENRE","{}"
"18338","24602","HAS_GENRE","{}"
"18338","24415","HAS_GENRE","{}"
"18338","24120","HAS_GENRE","{}"
"18339","24360","HAS_GENRE","{}"
"18339","24305","HAS_GENRE","{}"
"18340","24602","HAS_GENRE","{}"
"18340","24415","HAS_GENRE","{}"
"18341","24367","HAS_GENRE","{}"
"18341","24203","HAS_GENRE","{}"
"18342","24300","HAS_GENRE","{}"
"18343","24112","HAS_GENRE","{}"
"18343","24227","HAS_GENRE","{}"
"18344","24112","HAS_GENRE","{}"
"18344","24549","HAS_GENRE","{}"
"18345","24401","HAS_GENRE","{}"
"18346","24556","HAS_GENRE","{}"
"18347","24266","HAS_GENRE","{}"
"18347","24581","HAS_GENRE","{}"
"18347","24057","HAS_GENRE","{}"
"18349","24500","HAS_GENRE","{}"
"18349","24526","HAS_GENRE","{}"
"18350","24415","HAS_GENRE","{}"
"18350","24602","HAS_GENRE","{}"
"18352","24567","HAS_GENRE","{}"
"18352","24360","HAS_GENRE","{}"
"18353","24281","HAS_GENRE","{}"
"18353","24381","HAS_GENRE","{}"
"18354","24217","HAS_GENRE","{}"
"18355","24180","HAS_GENRE","{}"
"18356","24161","HAS_GENRE","{}"
"18356","24526","HAS_GENRE","{}"
"18356","24707","HAS_GENRE","{}"
"18357","24298","HAS_GENRE","{}"
"18357","24540","HAS_GENRE","{}"
"18357","24358","HAS_GENRE","{}"
"18358","24162","HAS_GENRE","{}"
"18359","24541","HAS_GENRE","{}"
"18359","24524","HAS_GENRE","{}"
"18359","24526","HAS_GENRE","{}"
"18360","24548","HAS_GENRE","{}"
"18361","24526","HAS_GENRE","{}"
"18361","24522","HAS_GENRE","{}"
"18361","24581","HAS_GENRE","{}"
"18362","24576","HAS_GENRE","{}"
"18363","24259","HAS_GENRE","{}"
"18363","24639","HAS_GENRE","{}"
"18364","24326","HAS_GENRE","{}"
"18364","24078","HAS_GENRE","{}"
"18364","24526","HAS_GENRE","{}"
"18365","24305","HAS_GENRE","{}"
"18365","24240","HAS_GENRE","{}"
"18366","24203","HAS_GENRE","{}"
"18366","24597","HAS_GENRE","{}"
"18367","24341","HAS_GENRE","{}"
"18367","24054","HAS_GENRE","{}"
"18367","24358","HAS_GENRE","{}"
"18368","24602","HAS_GENRE","{}"
"18370","24203","HAS_GENRE","{}"
"18370","24367","HAS_GENRE","{}"
"18371","24203","HAS_GENRE","{}"
"18371","24597","HAS_GENRE","{}"
"18372","24161","HAS_GENRE","{}"
"18372","24174","HAS_GENRE","{}"
"18372","24195","HAS_GENRE","{}"
"18373","24305","HAS_GENRE","{}"
"18373","24534","HAS_GENRE","{}"
"18373","24174","HAS_GENRE","{}"
"18374","24677","HAS_GENRE","{}"
"18374","24548","HAS_GENRE","{}"
"18376","24217","HAS_GENRE","{}"
"18376","24240","HAS_GENRE","{}"
"18376","24471","HAS_GENRE","{}"
"18377","24143","HAS_GENRE","{}"
"18377","24349","HAS_GENRE","{}"
"18378","24631","HAS_GENRE","{}"
"18379","24360","HAS_GENRE","{}"
"18379","24576","HAS_GENRE","{}"
"18379","24567","HAS_GENRE","{}"
"18380","24415","HAS_GENRE","{}"
"18380","24401","HAS_GENRE","{}"
"18381","24494","HAS_GENRE","{}"
"18381","24571","HAS_GENRE","{}"
"18381","24534","HAS_GENRE","{}"
"18382","24581","HAS_GENRE","{}"
"18382","24623","HAS_GENRE","{}"
"18382","24297","HAS_GENRE","{}"
"18384","24165","HAS_GENRE","{}"
"18384","24287","HAS_GENRE","{}"
"18385","24602","HAS_GENRE","{}"
"18385","24415","HAS_GENRE","{}"
"18386","24500","HAS_GENRE","{}"
"18387","24639","HAS_GENRE","{}"
"18387","24180","HAS_GENRE","{}"
"18388","24535","HAS_GENRE","{}"
"18388","24269","HAS_GENRE","{}"
"18388","24581","HAS_GENRE","{}"
"18389","24386","HAS_GENRE","{}"
"18389","24259","HAS_GENRE","{}"
"18390","24452","HAS_GENRE","{}"
"18392","24220","HAS_GENRE","{}"
"18392","24576","HAS_GENRE","{}"
"18393","24203","HAS_GENRE","{}"
"18394","24360","HAS_GENRE","{}"
"18394","24052","HAS_GENRE","{}"
"18395","24054","HAS_GENRE","{}"
"18395","24494","HAS_GENRE","{}"
"18395","24358","HAS_GENRE","{}"
"18396","24639","HAS_GENRE","{}"
"18396","24116","HAS_GENRE","{}"
"18396","24485","HAS_GENRE","{}"
"18398","24310","HAS_GENRE","{}"
"18398","24200","HAS_GENRE","{}"
"18398","24297","HAS_GENRE","{}"
"18400","24259","HAS_GENRE","{}"
"18401","24391","HAS_GENRE","{}"
"18401","24162","HAS_GENRE","{}"
"18404","24401","HAS_GENRE","{}"
"18404","24313","HAS_GENRE","{}"
"18404","24403","HAS_GENRE","{}"
"18406","24360","HAS_GENRE","{}"
"18406","24525","HAS_GENRE","{}"
"18407","24639","HAS_GENRE","{}"
"18407","24259","HAS_GENRE","{}"
"18408","24240","HAS_GENRE","{}"
"18408","24526","HAS_GENRE","{}"
"18409","24202","HAS_GENRE","{}"
"18410","24438","HAS_GENRE","{}"
"18410","24630","HAS_GENRE","{}"
"18410","24243","HAS_GENRE","{}"
"18412","24403","HAS_GENRE","{}"
"18412","24631","HAS_GENRE","{}"
"18413","24056","HAS_GENRE","{}"
"18413","24381","HAS_GENRE","{}"
"18413","24581","HAS_GENRE","{}"
"18415","24217","HAS_GENRE","{}"
"18415","24522","HAS_GENRE","{}"
"18415","24414","HAS_GENRE","{}"
"18416","24250","HAS_GENRE","{}"
"18416","24626","HAS_GENRE","{}"
"18416","24311","HAS_GENRE","{}"
"18417","24217","HAS_GENRE","{}"
"18417","24240","HAS_GENRE","{}"
"18417","24471","HAS_GENRE","{}"
"18418","24576","HAS_GENRE","{}"
"18418","24220","HAS_GENRE","{}"
"18419","24287","HAS_GENRE","{}"
"18419","24171","HAS_GENRE","{}"
"18420","24112","HAS_GENRE","{}"
"18420","24358","HAS_GENRE","{}"
"18421","24391","HAS_GENRE","{}"
"18421","24162","HAS_GENRE","{}"
"18421","24623","HAS_GENRE","{}"
"18422","24416","HAS_GENRE","{}"
"18423","24165","HAS_GENRE","{}"
"18423","24526","HAS_GENRE","{}"
"18424","24338","HAS_GENRE","{}"
"18424","24227","HAS_GENRE","{}"
"18424","24153","HAS_GENRE","{}"
"18425","24737","HAS_GENRE","{}"
"18425","24602","HAS_GENRE","{}"
"18426","24360","HAS_GENRE","{}"
"18426","24567","HAS_GENRE","{}"
"18426","24059","HAS_GENRE","{}"
"18427","24217","HAS_GENRE","{}"
"18428","24259","HAS_GENRE","{}"
"18429","24426","HAS_GENRE","{}"
"18430","24165","HAS_GENRE","{}"
"18431","24737","HAS_GENRE","{}"
"18433","24123","HAS_GENRE","{}"
"18433","24631","HAS_GENRE","{}"
"18434","24051","HAS_GENRE","{}"
"18434","24581","HAS_GENRE","{}"
"18436","24349","HAS_GENRE","{}"
"18437","24455","HAS_GENRE","{}"
"18437","24426","HAS_GENRE","{}"
"18438","24663","HAS_GENRE","{}"
"18439","24602","HAS_GENRE","{}"
"18439","24215","HAS_GENRE","{}"
"18441","24567","HAS_GENRE","{}"
"18441","24360","HAS_GENRE","{}"
"18442","24571","HAS_GENRE","{}"
"18443","24702","HAS_GENRE","{}"
"18443","24380","HAS_GENRE","{}"
"18443","24378","HAS_GENRE","{}"
"18444","24360","HAS_GENRE","{}"
"18444","24055","HAS_GENRE","{}"
"18445","24266","HAS_GENRE","{}"
"18446","24367","HAS_GENRE","{}"
"18446","24426","HAS_GENRE","{}"
"18447","24526","HAS_GENRE","{}"
"18447","24602","HAS_GENRE","{}"
"18447","24300","HAS_GENRE","{}"
"18448","24414","HAS_GENRE","{}"
"18450","24281","HAS_GENRE","{}"
"18450","24316","HAS_GENRE","{}"
"18450","24581","HAS_GENRE","{}"
"18451","24281","HAS_GENRE","{}"
"18451","24484","HAS_GENRE","{}"
"18451","24381","HAS_GENRE","{}"
"18452","24161","HAS_GENRE","{}"
"18453","24398","HAS_GENRE","{}"
"18453","24056","HAS_GENRE","{}"
"18453","24581","HAS_GENRE","{}"
"18454","24471","HAS_GENRE","{}"
"18455","24581","HAS_GENRE","{}"
"18455","24522","HAS_GENRE","{}"
"18455","24451","HAS_GENRE","{}"
"18456","24390","HAS_GENRE","{}"
"18457","24471","HAS_GENRE","{}"
"18459","24597","HAS_GENRE","{}"
"18459","24114","HAS_GENRE","{}"
"18460","24123","HAS_GENRE","{}"
"18461","24484","HAS_GENRE","{}"
"18461","24178","HAS_GENRE","{}"
"18461","24349","HAS_GENRE","{}"
"18463","24174","HAS_GENRE","{}"
"18463","24524","HAS_GENRE","{}"
"18463","24173","HAS_GENRE","{}"
"18464","24541","HAS_GENRE","{}"
"18464","24526","HAS_GENRE","{}"
"18464","24639","HAS_GENRE","{}"
"18465","24054","HAS_GENRE","{}"
"18466","24078","HAS_GENRE","{}"
"18466","24178","HAS_GENRE","{}"
"18466","24551","HAS_GENRE","{}"
"18467","24220","HAS_GENRE","{}"
"18467","24576","HAS_GENRE","{}"
"18468","24215","HAS_GENRE","{}"
"18468","24297","HAS_GENRE","{}"
"18469","24358","HAS_GENRE","{}"
"18469","24349","HAS_GENRE","{}"
"18469","24581","HAS_GENRE","{}"
"18470","24161","HAS_GENRE","{}"
"18470","24249","HAS_GENRE","{}"
"18471","24351","HAS_GENRE","{}"
"18471","24581","HAS_GENRE","{}"
"18471","24560","HAS_GENRE","{}"
"18472","24165","HAS_GENRE","{}"
"18472","24522","HAS_GENRE","{}"
"18472","24426","HAS_GENRE","{}"
"18473","24381","HAS_GENRE","{}"
"18473","24581","HAS_GENRE","{}"
"18474","24567","HAS_GENRE","{}"
"18474","24360","HAS_GENRE","{}"
"18474","24484","HAS_GENRE","{}"
"18475","24240","HAS_GENRE","{}"
"18475","24576","HAS_GENRE","{}"
"18476","24631","HAS_GENRE","{}"
"18479","24632","HAS_GENRE","{}"
"18479","24259","HAS_GENRE","{}"
"18479","24631","HAS_GENRE","{}"
"18480","24341","HAS_GENRE","{}"
"18480","24178","HAS_GENRE","{}"
"18480","24297","HAS_GENRE","{}"
"18481","24266","HAS_GENRE","{}"
"18481","24416","HAS_GENRE","{}"
"18482","24300","HAS_GENRE","{}"
"18483","24367","HAS_GENRE","{}"
"18483","24645","HAS_GENRE","{}"
"18484","24328","HAS_GENRE","{}"
"18484","24161","HAS_GENRE","{}"
"18485","24630","HAS_GENRE","{}"
"18485","24054","HAS_GENRE","{}"
"18485","24338","HAS_GENRE","{}"
"18486","24358","HAS_GENRE","{}"
"18486","24368","HAS_GENRE","{}"
"18486","24324","HAS_GENRE","{}"
"18487","24415","HAS_GENRE","{}"
"18487","24623","HAS_GENRE","{}"
"18488","24567","HAS_GENRE","{}"
"18489","24541","HAS_GENRE","{}"
"18490","24671","HAS_GENRE","{}"
"18490","24333","HAS_GENRE","{}"
"18491","24631","HAS_GENRE","{}"
"18491","24386","HAS_GENRE","{}"
"18492","24630","HAS_GENRE","{}"
"18492","24535","HAS_GENRE","{}"
"18492","24054","HAS_GENRE","{}"
"18494","24387","HAS_GENRE","{}"
"18494","24358","HAS_GENRE","{}"
"18494","24349","HAS_GENRE","{}"
"18495","24261","HAS_GENRE","{}"
"18495","24116","HAS_GENRE","{}"
"18496","24708","HAS_GENRE","{}"
"18496","24496","HAS_GENRE","{}"
"18497","24360","HAS_GENRE","{}"
"18497","24567","HAS_GENRE","{}"
"18497","24485","HAS_GENRE","{}"
"18498","24165","HAS_GENRE","{}"
"18498","24401","HAS_GENRE","{}"
"18499","24203","HAS_GENRE","{}"
"18499","24316","HAS_GENRE","{}"
"18499","24632","HAS_GENRE","{}"
"18500","24566","HAS_GENRE","{}"
"18501","24161","HAS_GENRE","{}"
"18501","24581","HAS_GENRE","{}"
"18501","24522","HAS_GENRE","{}"
"18502","24351","HAS_GENRE","{}"
"18503","24391","HAS_GENRE","{}"
"18503","24162","HAS_GENRE","{}"
"18503","24297","HAS_GENRE","{}"
"18504","24232","HAS_GENRE","{}"
"18504","24261","HAS_GENRE","{}"
"18504","24116","HAS_GENRE","{}"
"18505","24625","HAS_GENRE","{}"
"18505","24414","HAS_GENRE","{}"
"18505","24072","HAS_GENRE","{}"
"18506","24265","HAS_GENRE","{}"
"18507","24203","HAS_GENRE","{}"
"18507","24581","HAS_GENRE","{}"
"18507","24200","HAS_GENRE","{}"
"18508","24576","HAS_GENRE","{}"
"18508","24567","HAS_GENRE","{}"
"18509","24576","HAS_GENRE","{}"
"18509","24220","HAS_GENRE","{}"
"18510","24380","HAS_GENRE","{}"
"18510","24262","HAS_GENRE","{}"
"18511","24326","HAS_GENRE","{}"
"18511","24632","HAS_GENRE","{}"
"18511","24349","HAS_GENRE","{}"
"18512","24052","HAS_GENRE","{}"
"18513","24415","HAS_GENRE","{}"
"18513","24623","HAS_GENRE","{}"
"18514","24165","HAS_GENRE","{}"
"18514","24522","HAS_GENRE","{}"
"18514","24102","HAS_GENRE","{}"
"18515","24336","HAS_GENRE","{}"
"18516","24484","HAS_GENRE","{}"
"18516","24178","HAS_GENRE","{}"
"18516","24349","HAS_GENRE","{}"
"18517","24287","HAS_GENRE","{}"
"18518","24203","HAS_GENRE","{}"
"18518","24597","HAS_GENRE","{}"
"18519","24567","HAS_GENRE","{}"
"18521","24116","HAS_GENRE","{}"
"18523","24639","HAS_GENRE","{}"
"18523","24165","HAS_GENRE","{}"
"18524","24201","HAS_GENRE","{}"
"18525","24232","HAS_GENRE","{}"
"18525","24261","HAS_GENRE","{}"
"18526","24251","HAS_GENRE","{}"
"18526","24316","HAS_GENRE","{}"
"18526","24437","HAS_GENRE","{}"
"18527","24203","HAS_GENRE","{}"
"18527","24201","HAS_GENRE","{}"
"18528","24333","HAS_GENRE","{}"
"18528","24184","HAS_GENRE","{}"
"18529","24259","HAS_GENRE","{}"
"18529","24632","HAS_GENRE","{}"
"18530","24367","HAS_GENRE","{}"
"18530","24203","HAS_GENRE","{}"
"18531","24360","HAS_GENRE","{}"
"18532","24581","HAS_GENRE","{}"
"18532","24049","HAS_GENRE","{}"
"18532","24639","HAS_GENRE","{}"
"18534","24426","HAS_GENRE","{}"
"18535","24415","HAS_GENRE","{}"
"18535","24602","HAS_GENRE","{}"
"18536","24161","HAS_GENRE","{}"
"18537","24123","HAS_GENRE","{}"
"18537","24632","HAS_GENRE","{}"
"18538","24522","HAS_GENRE","{}"
"18538","24581","HAS_GENRE","{}"
"18538","24049","HAS_GENRE","{}"
"18540","24632","HAS_GENRE","{}"
"18540","24526","HAS_GENRE","{}"
"18540","24386","HAS_GENRE","{}"
"18542","24116","HAS_GENRE","{}"
"18542","24632","HAS_GENRE","{}"
"18543","24054","HAS_GENRE","{}"
"18543","24341","HAS_GENRE","{}"
"18544","24259","HAS_GENRE","{}"
"18544","24059","HAS_GENRE","{}"
"18545","24426","HAS_GENRE","{}"
"18546","24581","HAS_GENRE","{}"
"18546","24526","HAS_GENRE","{}"
"18547","24534","HAS_GENRE","{}"
"18548","24338","HAS_GENRE","{}"
"18549","24300","HAS_GENRE","{}"
"18549","24632","HAS_GENRE","{}"
"18549","24623","HAS_GENRE","{}"
"18550","24360","HAS_GENRE","{}"
"18550","24567","HAS_GENRE","{}"
"18551","24386","HAS_GENRE","{}"
"18551","24108","HAS_GENRE","{}"
"18552","24349","HAS_GENRE","{}"
"18552","24623","HAS_GENRE","{}"
"18552","24552","HAS_GENRE","{}"
"18553","24692","HAS_GENRE","{}"
"18554","24602","HAS_GENRE","{}"
"18556","24360","HAS_GENRE","{}"
"18557","24581","HAS_GENRE","{}"
"18557","24522","HAS_GENRE","{}"
"18558","24326","HAS_GENRE","{}"
"18558","24623","HAS_GENRE","{}"
"18558","24178","HAS_GENRE","{}"
"18559","24217","HAS_GENRE","{}"
"18559","24548","HAS_GENRE","{}"
"18560","24123","HAS_GENRE","{}"
"18561","24391","HAS_GENRE","{}"
"18561","24162","HAS_GENRE","{}"
"18561","24297","HAS_GENRE","{}"
"18562","24360","HAS_GENRE","{}"
"18562","24567","HAS_GENRE","{}"
"18563","24201","HAS_GENRE","{}"
"18563","24116","HAS_GENRE","{}"
"18564","24360","HAS_GENRE","{}"
"18564","24525","HAS_GENRE","{}"
"18565","24232","HAS_GENRE","{}"
"18565","24169","HAS_GENRE","{}"
"18565","24116","HAS_GENRE","{}"
"18566","24360","HAS_GENRE","{}"
"18566","24708","HAS_GENRE","{}"
"18566","24522","HAS_GENRE","{}"
"18567","24525","HAS_GENRE","{}"
"18567","24360","HAS_GENRE","{}"
"18568","24341","HAS_GENRE","{}"
"18568","24316","HAS_GENRE","{}"
"18568","24056","HAS_GENRE","{}"
"18569","24220","HAS_GENRE","{}"
"18569","24576","HAS_GENRE","{}"
"18570","24203","HAS_GENRE","{}"
"18570","24202","HAS_GENRE","{}"
"18571","24548","HAS_GENRE","{}"
"18572","24367","HAS_GENRE","{}"
"18572","24623","HAS_GENRE","{}"
"18573","24054","HAS_GENRE","{}"
"18573","24358","HAS_GENRE","{}"
"18573","24349","HAS_GENRE","{}"
"18574","24414","HAS_GENRE","{}"
"18575","24632","HAS_GENRE","{}"
"18575","24526","HAS_GENRE","{}"
"18578","24162","HAS_GENRE","{}"
"18578","24300","HAS_GENRE","{}"
"18579","24625","HAS_GENRE","{}"
"18579","24414","HAS_GENRE","{}"
"18579","24072","HAS_GENRE","{}"
"18580","24415","HAS_GENRE","{}"
"18581","24056","HAS_GENRE","{}"
"18581","24581","HAS_GENRE","{}"
"18582","24416","HAS_GENRE","{}"
"18582","24178","HAS_GENRE","{}"
"18582","24414","HAS_GENRE","{}"
"10752","24597","HAS_GENRE","{}"
"10752","24581","HAS_GENRE","{}"
"18584","24526","HAS_GENRE","{}"
"18584","24484","HAS_GENRE","{}"
"18585","24680","HAS_GENRE","{}"
"18585","24261","HAS_GENRE","{}"
"18587","24576","HAS_GENRE","{}"
"18588","24471","HAS_GENRE","{}"
"18588","24631","HAS_GENRE","{}"
"18589","24367","HAS_GENRE","{}"
"18590","24165","HAS_GENRE","{}"
"18591","24300","HAS_GENRE","{}"
"18591","24526","HAS_GENRE","{}"
"18591","24484","HAS_GENRE","{}"
"18592","24391","HAS_GENRE","{}"
"18592","24162","HAS_GENRE","{}"
"18592","24297","HAS_GENRE","{}"
"18593","24548","HAS_GENRE","{}"
"18593","24217","HAS_GENRE","{}"
"18594","24341","HAS_GENRE","{}"
"18594","24269","HAS_GENRE","{}"
"18595","24370","HAS_GENRE","{}"
"18596","24169","HAS_GENRE","{}"
"18596","24116","HAS_GENRE","{}"
"18596","24201","HAS_GENRE","{}"
"18597","24311","HAS_GENRE","{}"
"18597","24358","HAS_GENRE","{}"
"18599","24349","HAS_GENRE","{}"
"18599","24358","HAS_GENRE","{}"
"18600","24602","HAS_GENRE","{}"
"18601","24415","HAS_GENRE","{}"
"18601","24602","HAS_GENRE","{}"
"18601","24401","HAS_GENRE","{}"
"18602","24360","HAS_GENRE","{}"
"18602","24567","HAS_GENRE","{}"
"18602","24636","HAS_GENRE","{}"
"18603","24415","HAS_GENRE","{}"
"18604","24161","HAS_GENRE","{}"
"18604","24174","HAS_GENRE","{}"
"18604","24078","HAS_GENRE","{}"
"18605","24217","HAS_GENRE","{}"
"18605","24360","HAS_GENRE","{}"
"18605","24708","HAS_GENRE","{}"
"18606","24112","HAS_GENRE","{}"
"18606","24227","HAS_GENRE","{}"
"18606","24358","HAS_GENRE","{}"
"18607","24051","HAS_GENRE","{}"
"18607","24360","HAS_GENRE","{}"
"18607","24567","HAS_GENRE","{}"
"18608","24240","HAS_GENRE","{}"
"18608","24631","HAS_GENRE","{}"
"18609","24189","HAS_GENRE","{}"
"18612","24692","HAS_GENRE","{}"
"18613","24161","HAS_GENRE","{}"
"18615","24360","HAS_GENRE","{}"
"18615","24522","HAS_GENRE","{}"
"18615","24581","HAS_GENRE","{}"
"18617","24576","HAS_GENRE","{}"
"18618","24336","HAS_GENRE","{}"
